avg_outflow,avg_inflow,total_grid,Am,BOD,COD,TN,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,year,month,day
3.885,3.919,222672,21.0,300.0,660.0,60.267,20.4,28.0,14.0,0.0,52,0.0,0.0,14.1,24.1,0.0,2016,2,21
3.143,3.691,210987,50.0,230.0,730.0,63.393,25.1,33.0,19.0,0.0,37,0.0,0.0,15.4,51.9,70.6,2016,2,22
3.384,3.844,215544,46.0,360.0,840.0,65.531,29.3,40.0,23.0,0.0,32,0.0,0.0,23.7,53.5,68.3,2016,2,23
5.409,6.357,219079,32.0,580.0,750.0,62.622,22.1,28.2,18.9,0.0,72,0.0,10.0,14.8,31.7,0.0,2016,2,24
5.371,5.975,207570,42.0,560.0,840.0,65.59,20.1,30.0,12.0,0.0,64,0.0,10.0,17.6,31.7,50.0,2016,2,25
4.9,5.051,192139,50.0,330.0,1000.0,64.366,18.6,23.0,14.0,0.0,61,0.0,10.0,18.3,27.8,40.7,2016,2,28
3.954,4.018,177134,50.0,360.0,710.0,62.048,18.5,26.0,13.0,0.0,73,0.0,9.5,15.0,35.2,0.0,2016,2,29
4.17,4.504,201268,49.0,490.0,890.0,66.354,25.1,34.0,17.9,0.0,31,0.0,0.0,20.7,35.2,51.9,2016,3,1
4.152,4.438,229270,49.0,480.0,920.0,74.0,23.6,36.0,16.5,0.0,47,0.0,10.0,17.8,35.2,0.0,2016,3,2
3.538,4.094,272464,44.0,410.0,520.0,58.766,19.6,26.0,15.0,0.0,64,0.0,10.0,12.4,20.6,0.0,2016,3,3
4.237,4.759,248067,55.0,340.0,360.0,58.806,21.1,28.0,15.1,0.0,72,0.0,10.0,13.5,27.8,0.0,2016,3,6
3.921,4.42,247498,49.0,490.0,780.0,62.973,20.6,25.0,18.8,0.0,79,0.0,9.5,15.6,24.1,0.0,2016,3,7
3.872,4.018,250976,51.0,480.0,710.0,63.931,32.3,40.0,27.0,0.0,23,0.0,0.0,27.2,40.7,59.4,2016,3,8
3.453,3.977,260257,50.0,450.0,830.0,64.366,21.7,30.0,17.9,0.0,74,2.03,9.7,16.7,27.8,0.0,2016,3,9
3.368,3.724,249098,51.0,510.0,840.0,65.59,19.2,22.0,18.5,0.0,92,0.0,6.3,7.4,16.5,0.0,2016,3,10
3.041,3.539,239513,52.0,422.98,845.96,64.256,22.3,28.0,18.0,0.0,78,0.0,9.7,10.7,22.2,0.0,2016,3,11
3.187,3.518,212006,45.0,420.0,780.0,62.019,16.6,20.0,13.0,0.0,71,0.0,10.0,16.9,29.4,0.0,2016,3,14
3.436,3.694,207359,39.0,460.0,810.0,62.176,19.3,28.0,14.0,0.0,67,0.0,10.0,14.4,33.5,0.0,2016,3,15
2.982,3.723,227429,47.0,620.0,960.0,71.0,25.1,31.0,19.0,0.0,45,0.0,0.0,22.6,53.5,0.0,2016,3,16
3.218,3.722,275512,40.0,360.0,870.0,65.486,25.3,33.0,14.0,0.0,46,0.0,9.0,30.2,46.5,66.5,2016,3,17
3.31,3.843,253338,39.0,340.0,730.0,62.16,15.2,22.0,9.0,0.0,62,0.0,10.0,13.1,25.9,0.0,2016,3,20
3.6,4.125,210261,45.0,410.0,700.0,62.019,15.9,22.0,10.0,0.0,72,0.0,10.0,16.3,31.7,0.0,2016,3,21
4.929,5.401,210442,43.0,320.0,720.0,62.029,18.6,26.0,13.0,0.0,51,0.0,0.0,13.9,25.9,0.0,2016,3,22
4.566,4.709,230551,51.0,440.0,850.0,64.32,20.9,29.0,12.6,0.0,52,0.0,12.1,13.3,25.9,0.0,2016,3,23
3.593,3.856,219806,40.0,422.98,845.96,64.32,16.2,20.4,11.0,0.0,64,0.0,10.0,14.1,27.8,0.0,2016,3,25
3.707,4.057,193262,41.0,350.0,680.0,62.029,15.9,19.0,13.8,0.0,50,0.0,10.0,23.7,29.4,0.0,2016,3,28
4.449,4.988,197264,46.0,520.0,770.0,65.0,15.4,17.4,14.0,0.0,58,0.0,10.0,20.4,31.7,0.0,2016,3,29
4.454,4.727,212886,43.0,370.0,790.0,61.891,13.3,18.0,7.0,0.0,62,0.0,10.0,14.6,27.8,0.0,2016,3,30
4.213,4.581,226469,42.0,360.0,880.0,64.32,17.9,23.0,13.0,0.0,59,0.0,10.0,16.5,29.4,0.0,2016,3,31
4.208,4.441,185609,40.0,300.0,680.0,61.962,13.2,19.0,8.0,0.0,61,0.0,0.0,15.4,27.8,0.0,2016,4,3
4.172,4.637,125886,42.0,530.0,760.0,62.736,16.7,23.3,11.0,0.0,53,0.0,0.0,13.5,33.5,0.0,2016,4,4
4.135,4.653,149992,35.0,540.0,880.0,65.59,20.6,29.0,12.0,0.0,44,0.0,7.9,19.6,38.9,57.6,2016,4,5
4.298,4.701,260866,27.0,340.0,690.0,60.073,11.2,15.0,7.0,0.0,84,0.0,51.5,14.1,31.7,0.0,2016,4,6
4.199,4.49,282652,37.0,370.0,730.0,61.866,14.1,18.0,10.0,0.0,69,0.0,0.0,10.0,18.3,0.0,2016,4,7
4.014,4.569,250282,41.0,380.0,750.0,62.412,17.6,23.0,14.0,0.0,58,0.0,0.0,20.2,29.4,0.0,2016,4,10
4.123,4.397,181203,52.0,440.0,910.0,74.0,15.7,20.0,13.0,0.0,73,0.0,0.0,17.8,27.8,0.0,2016,4,11
3.944,4.4,183726,43.0,550.0,940.0,65.59,14.7,18.5,12.0,0.0,78,0.0,0.0,14.1,27.8,0.0,2016,4,12
3.793,4.357,289441,39.0,440.0,840.0,63.728,14.4,19.0,10.0,0.0,73,0.0,51.8,12.4,24.1,0.0,2016,4,13
4.141,4.381,254752,38.0,450.0,750.0,62.061,18.3,27.0,12.0,0.0,51,0.0,7.7,17.2,29.4,46.5,2016,4,14
3.837,4.045,243966,40.0,330.0,700.0,62.317,13.0,21.0,8.0,0.0,70,0.0,0.0,16.5,33.5,53.5,2016,4,17
4.581,5.696,223776,35.0,330.0,690.0,62.218,19.1,25.0,13.0,0.0,49,0.0,0.0,20.9,38.9,0.0,2016,4,18
5.685,5.632,271098,44.0,530.0,1000.0,65.114,20.4,27.0,16.0,0.0,44,0.0,0.0,23.7,40.7,0.0,2016,4,19
4.652,5.15,278619,47.0,720.0,930.0,65.114,23.1,28.0,20.0,0.0,33,0.0,0.0,27.2,40.7,0.0,2016,4,20
5.327,5.744,283027,41.0,580.0,850.0,65.59,16.9,24.0,13.0,0.0,71,0.0,8.4,17.8,33.5,0.0,2016,4,21
4.844,4.761,257788,33.0,422.98,845.96,64.32,13.3,16.0,11.0,0.0,61,0.0,0.0,17.4,27.8,0.0,2016,4,22
4.181,4.388,268530,39.0,400.0,630.0,60.232,17.1,25.0,9.0,0.0,54,0.0,0.0,19.8,33.5,0.0,2016,4,25
4.281,4.505,261710,30.0,380.0,780.0,62.218,19.4,25.0,14.0,0.0,37,0.0,0.0,26.1,44.6,59.4,2016,4,26
4.224,4.625,200091,45.0,810.0,900.0,70.0,21.0,24.0,18.0,0.0,42,0.0,0.0,31.7,44.6,63.0,2016,4,27
4.426,4.566,239173,46.0,620.0,650.0,62.841,19.6,24.0,16.0,0.0,57,0.76,0.0,18.1,38.9,0.0,2016,4,28
5.439,5.881,230841,36.0,500.0,850.0,65.59,11.3,16.0,8.0,0.0,61,0.0,10.0,26.3,44.6,59.4,2016,5,1
5.668,7.364,188941,37.0,350.0,960.0,64.522,14.3,17.0,12.5,0.0,52,0.0,10.0,34.3,48.2,70.6,2016,5,2
4.93,7.966,260517,40.0,370.0,1300.0,67.701,12.9,19.0,7.0,0.0,64,0.0,9.7,26.9,51.9,74.1,2016,5,3
3.892,4.936,292013,34.0,590.0,900.0,65.114,13.9,17.0,11.0,0.0,57,0.0,10.0,22.4,35.2,48.2,2016,5,4
4.142,4.722,277500,37.0,780.0,1000.0,65.114,16.6,20.2,14.0,0.0,57,0.0,10.0,35.2,50.0,70.6,2016,5,5
4.819,5.984,213211,50.0,470.0,790.0,62.973,17.8,20.0,15.0,0.0,88,0.0,9.8,25.4,57.6,77.8,2016,5,8
5.412,6.088,241074,40.0,570.0,820.0,62.973,15.4,21.0,12.8,0.0,76,0.0,9.5,34.1,53.5,75.9,2016,5,9
5.043,5.117,277110,35.0,360.0,930.0,63.949,13.3,16.2,11.0,0.0,62,0.0,10.0,30.9,42.4,59.4,2016,5,10
4.336,4.598,254395,38.0,360.0,710.0,63.0,15.2,18.0,13.0,0.0,67,0.0,10.0,24.3,37.0,46.5,2016,5,11
4.347,5.164,272476,39.0,360.0,890.0,63.949,17.0,21.0,13.5,0.0,66,0.0,10.0,21.9,35.2,0.0,2016,5,12
4.462,4.365,253118,50.0,310.0,660.0,62.317,13.2,21.0,7.0,0.0,67,0.0,10.0,20.9,38.9,55.4,2016,5,15
4.242,4.53,255636,49.0,670.0,900.0,65.59,15.4,18.7,12.0,0.0,67,0.0,10.0,30.7,59.4,77.8,2016,5,16
4.498,5.055,266683,40.0,620.0,900.0,65.114,14.0,17.0,11.2,0.0,58,0.0,10.0,16.1,29.4,0.0,2016,5,17
3.708,4.041,283088,53.0,720.0,1100.0,68.82,15.2,19.0,13.0,0.0,56,0.0,10.0,22.6,29.4,0.0,2016,5,18
4.858,5.546,248615,50.0,600.0,1000.0,65.59,14.6,17.0,9.8,0.0,73,0.0,10.0,20.6,38.9,51.9,2016,5,19
4.363,4.332,206024,52.0,530.0,910.0,65.59,16.9,21.0,11.0,0.0,58,0.51,10.0,34.4,53.5,79.5,2016,5,22
3.858,4.555,287972,50.0,520.0,970.0,73.0,11.9,16.0,8.7,0.0,68,0.0,10.0,21.7,42.4,61.1,2016,5,23
3.915,4.801,313503,50.0,610.0,970.0,65.114,10.9,16.0,7.0,0.0,72,0.0,10.0,20.4,42.4,0.0,2016,5,24
4.509,5.079,289080,44.0,380.0,880.0,63.93,11.2,15.0,9.0,0.0,81,0.0,9.2,33.5,57.6,64.8,2016,5,25
4.316,4.992,329619,32.0,340.0,690.0,60.406,9.1,11.0,6.0,0.0,88,0.0,9.2,17.4,25.9,0.0,2016,5,26
4.332,4.869,281219,48.0,250.0,660.0,60.572,8.0,12.2,4.0,0.0,69,0.0,10.0,15.0,25.9,0.0,2016,5,29
3.74,4.804,280345,41.0,340.0,800.0,60.572,7.4,14.0,1.0,0.0,70,0.0,10.0,12.2,22.2,0.0,2016,5,30
4.16,6.063,297279,45.0,480.0,960.0,64.28,8.8,16.0,4.0,0.0,68,0.0,10.0,12.4,20.6,0.0,2016,5,31
4.126,4.554,300879,49.0,430.0,790.0,60.757,8.9,16.0,3.0,0.0,75,0.0,10.0,10.7,18.3,0.0,2016,6,1
4.704,4.832,315064,44.0,420.0,840.0,62.414,9.1,13.0,6.0,0.0,90,0.0,5.5,7.2,14.8,0.0,2016,6,2
4.446,7.225,253529,29.0,330.0,700.0,61.339,11.6,14.0,7.5,0.0,90,0.0,8.4,9.1,22.2,0.0,2016,6,5
5.637,5.845,223104,50.0,360.0,850.0,63.664,10.6,13.0,8.0,0.0,82,0.0,10.0,18.7,31.7,48.5,2016,6,6
4.761,5.065,263832,51.0,480.0,820.0,62.973,11.5,14.0,8.0,0.0,85,0.0,9.7,18.5,31.7,50.0,2016,6,7
1.916,4.842,175754,41.0,370.0,740.0,62.0,12.0,14.0,10.0,0.0,31,0.0,10.0,31.5,51.9,70.6,2016,6,8
4.143,4.815,264055,45.0,520.0,840.0,64.953,11.8,17.0,8.0,0.0,74,0.0,9.8,19.4,31.7,0.0,2016,6,9
5.929,5.092,246666,49.0,422.98,845.96,62.942,10.7,15.0,6.0,0.0,71,0.0,9.7,20.9,31.7,0.0,2016,6,10
4.327,5.237,177736,45.0,350.0,740.0,62.119,9.8,12.1,8.0,0.0,65,0.0,10.0,30.0,46.5,61.1,2016,6,13
3.99,4.962,265425,39.0,390.0,740.0,61.591,9.8,14.0,7.0,0.0,72,0.0,10.0,22.8,27.8,0.0,2016,6,14
4.239,4.832,167116,50.0,590.0,800.0,62.775,10.7,17.0,7.0,0.0,73,0.0,10.0,21.1,46.5,66.5,2016,6,15
4.017,4.632,274879,53.0,520.0,910.0,64.477,11.9,14.0,9.7,0.0,80,0.0,10.0,31.9,48.2,59.4,2016,6,16
4.9,5.185,267020,45.0,660.0,750.0,62.397,11.3,12.3,9.9,0.0,89,0.0,82.0,16.3,31.7,48.2,2016,6,19
4.77,4.776,202008,39.0,320.0,1000.0,63.664,10.8,12.4,8.0,0.0,87,0.0,8.7,17.6,27.8,0.0,2016,6,20
3.662,3.885,255306,31.0,280.0,710.0,62.023,10.8,14.0,9.0,0.0,76,0.0,10.0,26.5,42.4,61.1,2016,6,21
3.482,4.249,244727,40.0,330.0,740.0,55.0,11.7,14.0,9.0,0.0,67,0.0,10.0,24.4,38.9,50.0,2016,6,22
3.417,4.348,219358,17.0,270.0,600.0,53.347,8.8,13.0,5.0,0.0,76,0.0,9.5,27.6,53.5,72.2,2016,6,23
3.44,4.006,265674,41.0,310.0,680.0,61.198,7.1,10.0,5.0,0.0,74,0.0,10.0,22.4,27.8,0.0,2016,6,26
3.729,3.873,259854,40.0,300.0,820.0,61.198,8.0,10.0,5.0,0.0,84,0.0,9.5,18.5,27.8,0.0,2016,6,27
3.016,4.152,303367,39.0,350.0,780.0,61.405,10.8,16.0,7.0,0.0,79,0.0,10.0,22.2,27.8,0.0,2016,6,28
3.842,4.141,303958,28.0,360.0,920.0,63.248,10.8,15.0,8.5,0.0,68,0.0,10.0,30.0,48.2,57.6,2016,6,29
3.486,3.897,306053,34.0,370.0,880.0,63.248,8.3,10.0,7.0,0.0,82,0.0,9.5,28.7,55.4,74.1,2016,6,30
3.964,3.652,300053,38.0,300.0,690.0,61.24,11.8,16.0,10.0,0.0,68,0.0,10.0,24.8,31.7,51.9,2016,7,3
2.98,3.768,303266,46.0,370.0,845.96,63.091,9.3,12.0,7.0,0.0,81,0.0,9.8,15.4,24.1,0.0,2016,7,4
3.095,4.219,225778,22.0,370.0,810.0,60.229,10.5,12.0,8.0,0.0,93,0.0,8.4,21.5,33.5,51.9,2016,7,5
3.539,4.551,290915,20.0,310.0,570.0,53.394,10.6,12.0,9.8,0.0,92,0.0,6.6,20.6,33.5,48.2,2016,7,6
2.717,3.944,318969,39.0,410.0,670.0,61.591,10.1,12.0,8.0,0.0,94,0.0,82.0,9.4,22.2,0.0,2016,7,7
3.435,4.036,284401,40.0,340.0,750.0,60.0,11.2,13.0,11.0,0.0,50,0.0,10.0,37.2,63.0,85.2,2016,7,10
2.982,3.687,295527,32.0,330.0,790.0,61.396,12.2,14.0,10.0,0.0,67,0.0,10.0,35.4,51.9,70.6,2016,7,11
3.338,4.07,259123,49.0,330.0,710.0,61.483,6.7,12.0,3.0,0.0,65,0.0,10.0,34.8,48.2,75.9,2016,7,12
3.334,4.127,248927,45.0,400.0,790.0,61.541,7.8,11.0,4.9,0.0,68,0.0,10.0,24.6,40.7,61.1,2016,7,13
3.348,4.06,306436,40.0,480.0,760.0,62.397,9.7,12.2,7.0,0.0,69,0.0,10.0,18.7,31.7,50.0,2016,7,14
3.221,3.676,233359,43.0,360.0,770.0,62.374,12.4,15.0,10.6,0.0,69,0.0,10.0,37.4,55.4,72.2,2016,7,17
3.079,3.576,270172,44.0,320.0,740.0,61.69,13.8,18.0,11.0,0.0,77,0.0,10.0,21.7,38.9,53.5,2016,7,18
2.352,5.543,258090,33.0,640.0,820.0,62.622,11.4,15.0,8.0,0.0,85,0.0,10.0,6.9,13.0,0.0,2016,7,19
4.751,4.226,189084,34.0,420.0,800.0,60.835,9.9,15.0,6.0,0.0,83,0.0,9.7,9.8,27.8,0.0,2016,7,20
3.804,3.847,239883,32.0,480.0,840.0,64.953,14.7,17.1,12.7,0.0,82,0.0,9.5,34.6,57.6,79.5,2016,7,21
5.275,4.916,256952,38.0,320.0,600.0,58.331,7.9,11.0,5.9,0.0,74,0.0,10.0,26.9,40.7,53.5,2016,7,24
4.302,4.503,277208,23.0,500.0,680.0,59.994,8.7,13.0,5.0,0.0,65,0.0,9.7,27.2,57.6,75.9,2016,7,25
3.202,3.919,284140,38.0,310.0,690.0,49.0,8.4,10.0,7.0,0.0,72,0.0,9.8,26.9,38.9,57.6,2016,7,26
3.019,4.544,293102,41.0,350.0,660.0,60.828,8.4,11.0,6.0,0.0,74,0.0,10.0,19.3,33.5,46.5,2016,7,27
4.755,4.431,275785,34.0,560.0,970.0,64.953,10.8,14.0,8.0,0.0,73,0.0,10.0,22.4,31.7,0.0,2016,7,28
3.854,4.551,227967,38.0,330.0,660.0,62.023,12.6,16.0,10.7,0.0,72,0.0,9.8,23.3,35.2,48.2,2016,7,31
3.377,10.731,334240,20.0,350.0,660.0,58.769,9.2,13.0,4.8,0.0,90,0.0,9.8,18.3,35.2,51.9,2016,8,1
6.385,8.471,288778,29.0,260.0,470.0,54.389,9.4,12.0,8.0,0.0,84,0.0,8.4,18.3,33.5,0.0,2016,8,2
6.952,5.107,312292,36.0,290.0,620.0,59.415,7.9,12.0,3.9,0.0,87,0.51,92.0,14.3,31.7,46.5,2016,8,3
5.872,5.408,321241,26.0,320.0,650.0,58.612,7.2,13.2,2.8,0.0,79,0.0,10.0,14.3,24.1,0.0,2016,8,4
4.489,4.904,323158,31.0,330.0,770.0,60.601,9.2,15.0,4.0,0.0,56,0.0,10.0,14.3,31.7,0.0,2016,8,7
4.64,4.789,296718,36.0,330.0,740.0,61.496,10.8,13.0,9.0,0.0,64,0.0,0.0,46.9,66.5,87.0,2016,8,8
4.154,4.438,269276,49.0,370.0,870.0,63.84,12.4,17.0,8.0,0.0,65,0.0,10.0,33.3,59.4,75.9,2016,8,9
4.627,5.34,294068,32.0,390.0,950.0,62.524,9.4,14.0,4.0,0.0,66,0.0,10.0,27.6,48.2,66.5,2016,8,10
5.421,5.978,261432,46.0,260.0,650.0,57.0,9.8,14.0,5.0,0.0,66,0.0,10.0,20.2,33.5,0.0,2016,8,11
5.365,5.732,271096,43.0,410.0,800.0,62.218,11.9,16.0,7.9,0.0,68,0.0,10.0,17.2,27.8,0.0,2016,8,14
3.536,4.552,262585,38.0,320.0,760.0,62.023,12.2,17.0,9.0,0.0,70,0.0,10.0,25.6,40.7,55.4,2016,8,15
2.85,3.889,277449,38.0,480.0,760.0,62.622,13.8,18.0,11.0,0.0,67,0.0,9.8,25.6,38.9,61.1,2016,8,16
4.166,4.01,279644,49.0,400.0,890.0,62.942,10.7,15.0,6.0,0.0,81,0.0,10.0,16.7,40.7,0.0,2016,8,17
4.515,4.008,297691,54.0,440.0,880.0,63.312,16.6,20.0,14.7,0.0,58,0.0,10.0,39.1,64.8,81.7,2016,8,18
4.36,4.521,306766,34.0,380.0,660.0,61.24,10.7,14.0,8.9,0.0,78,0.0,9.8,18.5,27.8,0.0,2016,8,21
5.902,13.713,310318,28.0,340.0,600.0,53.295,9.6,15.0,6.0,0.0,86,0.0,9.8,10.7,27.8,0.0,2016,8,22
7.211,14.488,292775,27.0,350.0,870.0,54.0,7.2,13.0,2.0,0.0,74,0.0,10.0,9.8,22.2,0.0,2016,8,23
7.322,6.587,235076,32.0,330.0,690.0,61.033,8.1,12.0,5.0,0.0,80,0.0,10.0,14.6,22.2,0.0,2016,8,24
7.276,5.664,331344,34.0,440.0,770.0,60.563,8.2,13.0,5.0,0.0,76,0.0,10.0,17.6,33.5,0.0,2016,8,25
7.307,4.992,295867,35.0,440.0,760.0,61.396,11.8,18.3,7.0,0.0,66,0.0,0.0,24.6,33.5,0.0,2016,8,28
6.762,5.535,333187,33.0,320.0,800.0,61.591,13.4,18.0,9.0,0.0,58,0.0,10.0,22.2,35.2,0.0,2016,8,29
5.175,5.716,342432,34.0,450.0,860.0,63.358,13.3,17.0,12.0,0.0,77,0.0,10.0,28.0,48.2,64.8,2016,8,30
4.547,5.638,336331,34.0,400.0,860.0,63.091,14.1,19.0,9.9,0.0,70,0.0,9.8,14.4,31.7,0.0,2016,8,31
4.337,5.25,351076,40.0,510.0,800.0,62.397,11.3,15.0,9.0,0.0,90,0.0,8.5,7.2,20.6,0.0,2016,9,1
4.447,5.204,311190,40.0,450.0,770.0,61.591,13.2,16.0,10.0,0.0,67,0.0,10.0,16.9,25.9,0.0,2016,9,4
4.873,5.404,258255,47.0,350.0,780.0,62.16,13.3,17.3,9.0,0.0,70,0.0,10.0,13.7,25.9,0.0,2016,9,5
4.967,5.208,238691,43.0,350.0,800.0,56.0,13.2,20.0,7.0,0.0,76,0.0,10.0,12.0,20.6,0.0,2016,9,6
4.765,5.846,303346,26.0,330.0,840.0,63.312,15.7,20.0,13.0,0.0,65,0.0,10.0,31.7,53.5,55.4,2016,9,7
4.805,4.625,314318,30.0,490.0,820.0,62.046,18.1,22.0,14.0,0.0,62,0.0,9.7,36.1,46.5,70.6,2016,9,8
5.799,7.657,311978,23.0,360.0,650.0,59.446,11.6,16.0,9.0,0.0,75,0.0,8.4,14.6,25.9,0.0,2016,9,11
5.798,5.551,342733,40.0,350.0,690.0,61.533,10.3,13.0,9.0,0.0,89,0.0,7.7,9.3,20.6,0.0,2016,9,12
5.285,4.537,267952,23.0,300.0,650.0,60.073,11.6,13.0,10.0,0.0,92,0.0,8.9,13.1,25.9,38.9,2016,9,13
3.318,4.565,253441,18.0,270.0,550.0,53.152,10.2,15.0,7.0,0.0,78,0.0,9.8,25.0,40.7,55.4,2016,9,14
5.327,5.328,273615,18.0,270.0,450.0,53.152,10.6,14.0,8.0,0.0,81,0.0,9.5,18.1,44.6,51.9,2016,9,15
4.525,5.04,343753,43.0,330.0,650.0,60.7,8.7,11.0,5.0,0.0,85,0.0,9.8,14.6,24.1,0.0,2016,9,18
3.84,4.044,365841,33.0,450.0,1000.0,63.358,10.8,15.0,7.0,0.0,65,0.0,10.0,16.1,37.0,50.0,2016,9,19
3.476,4.338,339308,29.0,370.0,760.0,61.396,13.3,18.0,10.0,0.0,64,0.0,10.0,21.5,38.9,50.0,2016,9,20
3.837,4.346,349075,38.0,360.0,720.0,61.24,9.7,11.0,9.0,0.0,87,0.0,10.0,23.2,27.8,0.0,2016,9,21
3.948,5.407,358562,32.0,380.0,740.0,55.0,9.5,12.0,7.0,0.0,80,0.0,10.0,14.6,27.8,46.5,2016,9,22
